It is a really great buy,I am very happy with this purchaseLike everybody else I didn't really want to purchase a used Samsung note 9 When I got the Samsung note 9 it came unlocked and looked brand new itmay not have came with the headphones or its original charger but that's OK the phone was in mint condition and works perfectly one of the best use buys I ever had I love this note 9 i love it,2019年11月28日 在美国审核,2
exactly as described,The note 9 is one of my favorites in the Galaxy series. It is durable and dependable with great graphics and functions.,2022年2月17日 在美国审核,1
No complaints,"I got this phone few days ago,I inserted my sim card and immediately started working without any problem, my carrieris Cricket. Is working perfectly I love it. If you use the phone most of the day like me you would have to charge the batteryat some point during the day.",2021年2月19日 在美国审核,2
Arrived Unlocked!,"Bought the phone about 2 weeks ago. Great condition, minor surface scratch on the back, which was noted as possible by the description. There is a break in the lens over a corner of the LED flash/light and corner of a sensor. For me, nothing worth sending it back.Good battery life, I wouldn't say brand new but definitely not far off.Everything works, stylus, finger print security, camera and it did arrived unlocked and I was able to use my Straight Talk sim.",2020年4月10日 在美国审核,0
LOVE IT,I was a bit cautious about purchasing a phone on Amazon because I'm used to going in person to get a new phone. I was very impressed with the general quality of the phone when I received it. The phone was as described in the description below. I was able to activate the phone with a carrier of my chosing without any issues at all. Overall I love the phone and its great features.,2018年12月18日 在美国审核,2
Worked like a charm!,This Note 9 is the second refurbished phone I have bought from Amazon. It worked right out of the box. The charger was not a Samsung brand but fast charged with no issue. Setup was easy but we did need to get a new nano sim card as her old phone was a mini sim. She's had it a few months now and still loves it.,2019年7月3日 在美国审核,2
Super Great Buy and excellent customer service,"I recently purchased 2 Samsung Note 9 (renewed) from SmoDy Renewed. They were both unlocked andin excellent condition. They were nicely packaged and you would not even know they were renewed. The battery life was great and the phones are working perfectly. The customer service was also wonderful. The item arrived in 2 days as promised. I asked for a more detailed invoice than that which Amazon provided. SmoDY very nice on the phone and responded without hesitation. This was a great deal for what may be the best cell phone of 2018. The Galaxy Note 9 lives up to it's expectations with a hugh battery, large screen, generous storage and a more useful S pen.",2019年9月30日 在美国审核,2
Awesome price awesome phone,"Phone was absolutely flawless, a few chips here and there but barely noticeable. Looks like new and I can't complain. Looking at the bad reviews, most were about the phone not coming with earphones or the original charger, or even being locked. But all of this is specified if you know how to read. I honestly can't complain my phone is like new and I love it.",2019年12月18日 在美国审核,0
The Galaxy Note 9 looked brand new,"If it was not for the fact that I know that the phone was a Samsung Galaxy Note 9, 128GB, Ocean Blue - T-Mobile (Renewed). Than, I could not have believed that it wasn't new. I also had no problem getting it activated. The face recognition as well as the finger print reader works perfect. I feel that it was money well spent. I am very pleased with this product and the company.",2022年2月11日 在美国审核,1
The phone I received was an excellent condition with no scratches on it at all.,I received the phone and it was in perfect condition. The fingerprint reader worked very good and so did the face recognization. I thought the battery wasn't going to hold the charge but after I charge it up again today it has gone down very slow. I would buy this phone again.,2021年1月22日 在美国审核,0
Very satisfied.,"I've had this for a few months now, and it is performing beautifully. Great battery life, and incredible pictures. Being able to snap photos with the stylus is so much better than using the timer.",2019年10月22日 在美国审核,1
Would be great if battery didn't drain so fast,The phone is working great only issue I have is with the battery life based on reviews and stuff that I've seen my battery is draining way too fast,2020年7月10日 在美国审核,0
Decent phone in good condition,A great upgrade from the Galaxy S8 plus. So far I am very happy with my purchase But they could have included a user's manual With the phone. Phone was in like new condition. Came with a plug and cable only. It was much cheaper buying online thenFinding a similar phone in the stores. Saving about a $100 . Now we'll be looking for a protective case and screen cover,2019年11月23日 在美国审核,0
Looks and works brand new,I am so happy I bought a samsung refurbished Note 9 phone for 30% of the price of a new phone.I cant tell any difference between this and a brand new phone.Everything worked perfect straight out of the box.Its fantastic and I would never buy a brand new phone again.Thank you Samsung and Amazon,2020年6月15日 在美国审核,2
I'm glad I purchased this.,"Not much to say except, if you're hell-bent on keeping your earphone jack, there won't be a better phone than this one.",2021年8月2日 在美国审核,0
The best phone I have ever had,All my cell phone connectivity and performance issues were gone after I had bought this phone. I bought it used and have been using daily for more then a year with no single issue.,2020年12月18日 在美国审核,0
Same as new,This phone is really nice. Looks and acts brand new. It figures that I would break my previous note 9 a few days after paying it off. Really happy with this purchase.,2021年1月2日 在美国审核,2
Excellent purchase,"Fast shipment ,worked straight out the box, easy setup and transfer, excellent condition.I'm with xfinity and it connected with my sims card from my note 8 without any issues",2022年2月3日 在美国审核,1
Works really good. No complaints yet,I was scared to buy a phone for Amazon. But this phone is great. I got the fully unlocked version (lavender) and it worked great with my boost mobile account. I find the space part amazing on my old phone I would always have to delete my apps and redownload for space. Glad I don't have that problem no more.,2020年9月1日 在美国审核,1
Great phone,I have to say I was nervous when I first made this purchase but the phone is great. No noticable scratches or damage. So far it operates just fine. I would recommend this to anyone who doesn't want to spend over a thousand on a new phone.,2020年4月14日 在美国审核,2
Best phone evaaa,I had the pixel xl 1st generation by Google and absolutely loved it....until it would no longer update forcing me to retire it.I looked and looked for one that was even remotely close to that and lemme tell ya folks this is it!!! I'm having to get use to all the Samsung apps rather than Google but everything else is great!! Can't beat the price either!! I would buy this phone again hands down,2021年3月5日 在美国审核,0
bomb phone bomb price don't let the negative comment scare you away,"Phone is what I wanted,i ordered the Verizon phone.. and that is what I received.It looks brand new, battery percent above 90. And I just awapped the sims and set it up myself.",2020年8月27日 在美国审核,2
easy to use with any app,"great phone. hard to sense some letters at first like the "" a"" but then in a few days worked great, the pen comes in real handy no need for a note pad.",2021年1月24日 在美国审核,0
Absolutely LOVE this phone,"Long battery life, easy to use, love the large screen.Lots of special features with the Galaxy Note9. Highly recommend this phone...it was refurbished but it works like brand new.I got the phone I wanted and saved hundreds by buying refurbished",2022年4月11日 在美国审核,0
"What are you waiting for, buy it already.  Highly recommended!!","Bought a blue one an early birthday gift for my hubby, I got myself the purple one. He / we love it. We both upgraded from s8 to note 9 and he is still excited about it a week later. He has his on STRAIGHT TALK all he had to do was switch the sim and I have mine on VERIZON PREPAID,all i did was switch the sim as well. Phones are clean no stratches, blemishes or dents. Everything works properly and have not had any problems.",2020年2月5日 在美国审核,2
Outstanding customer service!,Got this phone just as promised!Phone worked just as promised and was unlocked and DOES work on straighttalk without ANY issues whatsoever!I had a question and emailed the seller on Sunday evening and got an immediate to my question!That is customer service!!Thank you so much and I will use this seller again!,2019年6月3日 在美国审核,2
Note 9,"The phone was received in good condition, and works well at this stage. I am satisfied with the purchase.",2021年10月13日 在美国审核,2
Perfection,recieved my phone today and I am very Pleased to report it looks &amp; functions just like new! I will update if anything changes. It is factory unlocked as stated &amp; I had no issues putting my straighttalk sim card in.It came with a new samsung charger.,2019年1月5日 在美国审核,2
Battery saver.,When the battery is low you can put on battery saver until you can get back to a charger. Holds for over 1 1/2 hrs.Easy to use. love the note feature. Just pull out the pen and start writing. BT feature for my Dexcom diabetic CGM.,2020年3月6日 在美国审核,0
"2 unlocked phones, great condition!","Bought two phones for my partner and I, both in great condition, came with the same chargers, unlocked. I have Consumer Cemlular through ATT and partner has Verizon.Dropped multiple times by both of us before our cases arrived, back bottom corner was cracked when slipped out of pocket onto concrete- pretty durable but not perfect, especially with phones so big now.",2018年12月7日 在美国审核,0
Good Deal,"Got my order next day, was surprised. Phones are really nice. Wish getting service was so easy, but that's me not the phone. I'm too old and not too techie lol",2021年3月31日 在美国审核,2
I bought this phone not a single issue,The battery life on this phone is ungodly it is incredible I love this phone I literally had no issues with it its speed is incredible I'm almost certain there will be no issues with it the display to be honest had some very unnoticeable scratches,2019年12月19日 在美国审核,1
Mejor... imposible,"Este es el segundo note 9 reacondicionado que compro en Amazon y no tengo ninguna queja. El rendimiento y funcionalidad de este dispositivo es inmejorable. Después de varios meses usándolo, estoy más que satisfecha y feliz con mi teléfono.",2022年2月22日 在美国审核,2
Great phone,"Has the best battery life any phone I've ever had. No scratches, no damage. Really good phone for a great price.",2020年7月17日 在美国审核,2
Great Phone!!!!,If your buying in 2021 don't stress. Updates are amazing. Easy start up. Mine came carrier unlocked like said in description. Clean phone with no scratches. An awesome Bluetooth S Pen ready for you in the phone. Such a good buy.,2021年7月18日 在美国审核,1
Unlocked and compatible with Verizon,"I love this phone! So many features, storage and battery life. The only thing that I don't care for too much is the front camera. I had no issues switching to the phone from my iPhone just put in my sim card and followed prompts",2020年2月23日 在美国审核,0
Charger that came with got EXTREMELY hot,"I love almost everything! Lol. The charge on the battery doesn't last as long as my previous phone which was a Samsung S8 Active, and the charger that came with the phone got so hot in nearly burned my hand. Using a Samsung charger I already had and everything is working fine. Very VERY pleased with my purchase.",2021年3月30日 在美国审核,0
Unlocked like new,"I was really scare about buying a used phone but honestly best decision ever! And completely unlocked almost new, didn't have any scratches or damaged.Completely in love",2020年11月18日 在美国审核,2
Best phone I've ever owned,"High quality sound, picture and display. I firmly believe that the quality of the Note 9 has improved the quality of my Cricket phone service.I have fewer dead zones and faster internet service.",2019年8月8日 在美国审核,1
Great buy. Love it.,"There was no way to tell this phone was previously used. It was in perfect condition and so far, works perfectly.",2021年6月4日 在美国审核,2
La batería se descarga demasiado rapido,Todo lo demás funciona en perfectas condiciones.,2022年3月31日 在美国审核,2
Works and still works.,Came with ~90% health battery. Not bad.,2022年6月23日 在美国审核,2
Awesome purchase!,"Awesome purchase! Came unlocked, inserted my tmobile sim card to see if it would work and it works perfectly fine! Bought it for my wife and we went to metropcs to activate and open her an account and it was all a success! Read so many bad reviews but I guess majority of those people just need to read the descriptions more carefully!",2019年11月26日 在美国审核,2
"AT&amp;T Unlocked, NOT fully unlocked!","Great phone, tons of features,I'm sure I'll love it. Just not impressed that seller claimed its fully unlocked when it is an att phone.",2021年3月27日 在美国审核,1
Best phone I have ever owned,I love this phone battery life is amazing can truly last all day on a charge. May need two if you use it heavy. This phone will not disappoint.Make sure to buy it refurbished from hybrid IT. They send you excellent quality!,2020年6月26日 在美国审核,1
Flawless product even a year later :),Purchased over a year ago. Phone arrived with an Amazon charging block and cable. I Followed the instructions to activate my phone with Verizon and my new phone was easily activated. Cosmetically flawless back and front. The phone still holds a good charge and runs quickly when switching through apps. Fast charging still works with the fast charging blocks(something I've had trouble with Notes i have had in the past). Overall a good experience :),2021年1月15日 在美国审核,0
Phone was in mint condition.,"I bought this phone from CPRTX . It honestly looked like a brand new phone I could find no flaws at all. It also came with a Samsung fast charge plug and not some cheap generic which was nice. It didn'tcome with headphones, but that was expected. I have now used if for a few weeks and I am extremely happy with this purchase. I saved hundreds of dollars for basically a brand new phone.",2019年12月17日 在美国审核,2
Great Phone,Bought this to replace a galaxy Note 4.This was the right one to buy.Works great and I love the wireless charging feature.,2021年4月16日 在美国审核,1
Exactly like they advertised,"Note 9, replacement for my half broken screen.I love it, thank you!!",2021年12月31日 在美国审核,0
Easy activation and transfer.,I got this for my fiance for Christmas to replace his 6 year old phone. I had a Note 9 and figured it would be easy to help him learn to use it. Much better battery life than Note 8.I saw comments that people had trouble activating this phone but we had no problem at all with AT&amp;T setting it up. It took 10 minutes and his calls were already coming through on his new phone. It arrived well packed and on time. A good experience.,2020年2月4日 在美国审核,2
Best value for the phone,"When I purchased this, I was afraid when I see refurbished but when it came, it look new, no scratch on screen or corners. It's like someone open the box and said no and closs it up",2019年1月18日 在美国审核,2
Fabulous,"It came in early, and works perfectly with Straight Talk. Just put your sim card in and that is it.The device looks perfect just like new and work every well . I am very happy with my choice great device and price. ",2020年3月19日 在美国审核,2
Great cell phone and affordable,The phone has an iris recognition that is excellent.It's easy to activate.I love this phone. Lots of features and space on my phone. Switching data from old phone to current phone was a breeze. The picture quality is awesome too.,2020年5月20日 在美国审核,1
Works like new.,"So far so good. I am using it for 2 weeks now and the phone is in good conditions and works like new.I was a bit worried before ordering the phone but I contacted the seller before buying and got all my queries answered.This is a renewed phone, but still there were no scratches and battery life too is good. The phone is unlocked and I didn't require any tech support to get it working.I am satisfied with the purchase till now.",2019年12月16日 在美国审核,2
Phone is unlocked,Phone is unlocked / it came with Verizon logo on screen and some Verizon apps I took it to AT&amp;T they took my card in it did something on the computer and it worked it said not a Verizon card about six hours later I got a notice from AT&amp;T saying that all Verizon logo and apps are going to be erased and AT&amp;T logo and apps will be be installedSo apparently this is how an unlocked phone works,2019年5月19日 在美国审核,0
This cellphone is the real deal!,Don’t believe the terrible reviews! I barely do reviews on amazon but I’m doing this because there are people trying to steer you away from buying this product. This cellphone was mint when I got it! Thank you again! :),2020年2月25日 在美国审核,2
Quality,"I found this product at a really good price. I bought this phone for my wife and she absolutely loves it,The Samsung note 9 is a really great phone overall. I was unsure about ordering it since it was a renewed and having some kind of problem but that wasn’t the case. The phone works perfect but the only issue we had was the face Recognition, after we set it up it wouldn’t unlock the phone but overall my wife is very happy with her new phone.",2021年1月8日 在美国审核,2
Better than described,"Shipped fast and was better than described by seller. The phone is a refurb and the marring and scratches described are so slight they are tough to find. Only suggestion is to make sure you can get a Sim card from local carrier store. The Note 9 takes a specific Sim, like most phones, you can't put a Note 8 Sim in. The phone will not work. Took us 3 T-mobile stores to find one and 10 bucks in change. Once we had right Sim, phone works great!! So happy to finally get an upgrade.",2020年8月22日 在美国审核,2
Good,Phone is great But the Charger doesn't work,2021年1月15日 在美国审核,0
Great buy!,"I was worried about it being refurbished but it came in good as new, I did an app transfer and downloaded the verizon apps on it and it's been great so far. It does have 3 month warranty too so that is a good piece of mind",2020年1月28日 在美国审核,2
nice phone works great.,"Phone came dirty had smudges and sticker residue,and with no paperwork. When first powered on program was for t-mobile. After calling the seller he was polite and informed me that one i put my sim in ,it would register to at&amp;t as i requested. Phone works great no issues.",2020年6月4日 在美国审核,0
Good,Just got the phone battery life is ok for now,2021年6月28日 在美国审核,2
My work very well with my att phone,So far so good with this phone. Easy to active with my att account.,2020年1月12日 在美国审核,2
Be your own judge,"This product has a hundred mixed reviews about people getting the wrong phone or it's not unlocked, etc etc. My advice is to be your own judge: I got an absolutely flawless note 9 with a clear IMEI report. I couldn't tell the difference from this one and a new note 9. The worst that could happens is you end up having to return it.I had to return mine for unrelated reasons but overall, I received a good product.",2019年10月3日 在美国审核,2
Shocked,"Came looking as if I jist bought it. No scratches, ect. Was easy to call up my phone carrier to activate my note 9 in less tben 10 minutes. Mind you it is an unlocked phone, but I was afraid at first that it would not except my metro. Do not regret this buy at all. At the moment giving it a couple of days to see how it works. Will update if anything goes wrong, which so far everything has veen great.",2020年5月8日 在美国审核,2
Essentially brand new,"Phone arrived and was actually pretty much brand new, except for the box, down to it having the plastic on the screen and original charger, and works great, and was unlocked.",2020年3月3日 在美国审核,2
Love love love my phone,"Went thru so much with Verizon and tried this option and loved it. Better last thru my 10hr shift, reliable, big but not too big. Lol",2022年6月10日 在美国审核,1
Excellent,"Was very nervous about getting a renewed phone, but I'm glad I did. The phone I recieved is in perfect condition and works with no problems. I have ATT, I put in my sim card and it just worked with no issues. The phone did not come in original packaging (as expected) but it included a Samsung charger and a sim card tool.",2019年5月6日 在美国审核,2
Awesome!!!,"Phone came with charger and was in perfect condition...if your looking for the best deal and totally awesome phone, look no further than this guy!",2021年3月30日 在美国审核,2
Unlocked as promised,"I live in Japan and needed an unlocked phone that I could throw a sim card in and have it work right out of the box. This phone delivered. The seller delivered in a timely fashion, and although I just opened it and am going through setup now, so far it seems like it is refurbished really well. It is nearly flawless, very small blemish along the bottom of the phone, but you're not buying new, so no sweat. It looks and feels great and so far, its an easy review to leave a five star.",2020年1月8日 在美国审核,2
Let's make a deal..,"Kind of a pain in the toosh workaround, but I bought to use for trade on a s21 ultra...got 800 off on trade with att...go online an add to cart to see what kind of deals you can get...find the best one and your welcome",2021年8月10日 在美国审核,2
Better than a new network tied Note 9.,"Excellent pre-owned product. I also own a NOTE 9 tied to Verizon brand new but I would say this unlocked renewed product is faster, better performing and longer battery lasting that the one I bought new but with Verizon bloatware, which I cannot do anything to disable.",2019年5月30日 在美国审核,1
This is not an unlocked phone,"I love the phone, an upgrade from the note 8, however this phone is a t-mobile phone.As it happens I use smart talk so it was only a matter of getting a new sim card for 99 cents and now it works fine.",2020年5月16日 在美国审核,2
Its UNLOCKED,"For who ever is complaining about the phone being locked, the phone is unlocked u just gotta put ur SIM card in and restart the phone and then the phone will take your carrier name insted of T mobile or whatever the phone opened up to",2020年2月21日 在美国审核,0
Very helpful,"The first phone I received did not work with my carrier but seller was very quick to help correct my issue and sent another phone that would work with my carrier. The phone itself looked brand new so no problems there. Very happy with the support, much better than the support I got when calling my carrier about my issue.",2021年4月29日 在美国审核,2
"Not the latest &amp; greatest, its still an awesome phone","Bought the phone as a gift for my wife.I know it's not the latest greatest cell phone, but with limited budget and she don't use the extra features, like face regulations, fimger print, voice command.She loves it, she loves taking pictures. Takes awesome pictures and video.Fast internet, not 5 G but she don't need the speed to load Facebook or video chat.Great phone!",2020年12月5日 在美国审核,0
Everything and the kitchen sink!,"Everything and more! Stylus, biometric scanner, heart rate monitor, 1440p screen, water cooled processor, and it goes on. For $375 this is a great buy! $1000 for something I can loose is a bit much for me.",2020年2月9日 在美国审核,1
The phone is lovely,The phone came with a charger and in mint condition. Everything seems to be working fine. I made sure it was fully charged before I attempted to use it. Its been a little over 13 hours since I started the transferenceof data from my other note 9 ( bear in mind I was asleep for about 8 hours of that 13) and the battery is now at 40%. Will watch that over the next couple weeks to see if the battery can last 24 hours.,2021年1月17日 在美国审核,2
Easy to unlock!,"Phone works perfectly, but it's not unlocked. Luckily it's not hard to unlock. You'd have to be an idiot to not know how to unlock a phone.",2020年12月12日 在美国审核,2
Amazing phone...great price!,Amazing phone...just a few minor scrapes...but fine otherwise.This has got to be the best phone with a headphone Jack and stylus out there!!!I encourage buying from this seller.,2020年2月12日 在美国审核,1
Amazing,"An amazing phone, for half the price I'm glad I didn't go with the peoples reviews how they couldn't use it.. Follow the instructions and it works fine.. Great phone thank you.?",2021年7月8日 在美国审核,2
Refurbed is serving me well!,"I was skeptical about a refurbished phone. But the 90 day money back guarantee expired today and I never had reason to think about returning this phone. It has worked perfectly. About the Note 9 itself, my goodness this is a good phone! Terrific cellular reception, crazy long battery life (three months in and a day's use rarely eats a whole charge, usually plug in at 35% at the end of the day), and it's capabilities of camera, screen, and function are pleasing.",2020年4月9日 在美国审核,2
Very Good Condition like New. Recommended,It was exactly as described. Very happy with my new phone. And it was very good deal based on the price. Has no issue with anything. Delivered on time. It looks like new. Came with charger and the pin. Thank u Amazon. I dont usually write reviews but I had to write bcoz I saw lot of negative comment,2019年12月14日 在美国审核,2
Top Quality!,This is my second phone I've bought renewed off of Amazon and I have to say that this note 9 showed up looking BRAND NEW! Not a scratch on the phone aside from one tiny blemish on the back of it that is barely noticeable. Not to mention everything is in tip top shape and the battery life is estimated at 95%. What a deal this was! I'll definitely be back to this seller for my next upgrade thank you!!,2020年5月6日 在美国审核,2
Pretty good but minor scuffs and not factory unlocked.,"The phone I received had 2 small scuffs on the screen, like it was dropped on concrete but didn't crack the screen, there's one in the bottom right corner that is pretty visible but just off of the screen so it doesn't matter, and the other one is a bit smaller but on the screen, though when the screen is on you can't see it so it's not a deal breaker or a reason to send it back.Other than that it has some small surface scratches (who tf doesn't put a screen protector on a brand new phone?) but those aren't visible with the screen on either and I applied a screen protector to stop any of them from getting worse.This isn't a factory unlocked phone either as when starting it up it had the sprint logo and the model number is a sprint phone, but as soon as I put a tracphone sim in it updated the carrier and got rid of the sprint startup logo (didn't know that was possible to get rid of), so it's definitely an unlocked phone now as all carriers are required to unlock phones after a contract is up and even though it's not a factory unlocked phone you should have no issues, if you do have any just get a replacement cause this is a fantastic deal for this powerhouse of a phone.NOTE: My seller was Hybrid IT, the different sellers are all different refurbishers so if you get a bad phone return it for a refund and buy it from a different seller, most are around the same price anyhow.",2019年11月18日 在美国审核,0
Perfect Buy,The phone came quickly even during the Covid 19 issue going on. Perfect condition. Was able to put my sim card from AT&amp;T in it and worked with no problem. The seller was true to their word. I recommend this phone.,2020年5月25日 在美国审核,2
operation,Love the phone works awesome and it is very fast,2021年11月9日 在美国审核,1
Love it a Lil Complicated in the beginning but Great in the END,Great phone had to go through a looptyloop it turned out Great at first I didn't know because straighttalk doesn't give u all the features so I went to Verizon they got the job done and my phone was really unlocked for better quality go to actual carriers instead of straighttalk !,2020年6月20日 在美国审核,0
Unexpected success,"When I received the phone, I was quite surprised how the appearance look. The phone look like I just took it out a brand new box. I would only say one minor scratch on the corner of the phone, but that’s it. The phone is fully functional and unlocked. I was skeptical at first based on the reviews. But I guess it all depends on the place you purchase it from. I would definitely buy again from Hybrid IT.",2021年1月18日 在美国审核,0
To replace my broken phone.,"I had a note 9, the screen was cracked and stopped working all together. I purchased this phone and all around its better than my old phone. Sound is louder, screen is more responsive, battery life is better. All around a better phone than my old one.",2022年3月8日 在美国审核,0
Great phone for the price,I love this phone it was a Christmas present from my wife I was able to get my old Samsung moved over to my new note (9it works great on straight talk.,2018年12月11日 在美国审核,1
Fabulous camera,"Camera is the best feature, the streamlined built in apps are a bonus, screen is sensitive but can be adjusted. Note feature is a must for me, new pen design but a little hard to release. Charging and battery are as promised. So far so good.",2019年5月7日 在美国审核,0
Don't worry to much about it being refurbished.,"Really like this phone, only thing I noticed from it being used is a little wear around where the S pen slides in. Other than that perfect condition and works with Verizon flawlessly.",2020年2月27日 在美国审核,0
Best Phone of 2018 Hands Down!!!,"For a $1000 phone in 2018 I paid $400 for in 2020 this thing is killer! Everything is great except the battery life, which is just standard or good as long as you use the right battery life settings.",2021年3月9日 在美国审核,0
I love the stylus!,"I never could afford a graphic tablet with the screen in it. I'm so pleased to have this lil stylus and art note pad app to doodle with! I'm not very good with digital medium, but it's fun. ^_^<br><br>Battery also puts my old phone to shame.</br></br>",2021年9月21日 在美国审核,1
Extremely satisfied,Phone came fully unlocked as advertised. Phone is in great cosmetic shape. No scratches front or back plus it came with a full glue tempered glass screen protector preinstalled. Definitely got my money's worth out of it. So far battery life is very good but it's not a new battery obviously. Finger print reader actually works better than my note 8 very responsive and not extremely picky on exact finger placement like my previous phone. All in all I feel that this was a steal for what I paid.,2020年5月29日 在美国审核,2
The phone is missing,The phone didn't come with pen. The pen is missing on the phone. I need my pen,2018年12月29日 在美国审核,0
Like New... ,What can I say I'm hooked on Samsung the Samsung note 9 is a stepping stone to my next Samsung which will be a Samsung note 10 very happy the seller expedited quickly and the product was flawless... So far so good ,2019年11月7日 在美国审核,1
Nice change from my previous phone,"Great phone so far! I had the Note8 however, purchased an international one thinking it would work for me-it didn't; But this Galaxy Note 9 is perfect!!I have mobile service with spectrum and I have not had an thg dropped calls.",2019年8月14日 在美国审核,1
Did not work with Straight Talk,"Great phone. Unfortunately, Straight Talk did not work and I had to swap my service to AT&amp;T. Other than that, no issues.",2021年6月18日 在美国审核,2
DON'T BUY!!!,"This has been such a frustrating experience. I received my phone yesterday and was so excited because i've been without a phone for the past few days. I go into my carrier to get it activated and they inform me it's locked by Verizon. ""No problem"" i think, ""ill just go to Verizon to have them unlock it."" I find out at Verizon that they cannot unlock it because the phone is not paid for. The man explains that the person who had the phone before didn't pay it off. So long story short, this is a useless phone that cannot be unlocked until the original owner pays it off.I was pretty much sold a brick for 600.00.This seller should not be allowed to sell things on here if they don't have to common sense to make sure the phone is useable first.",2019年9月20日 在美国审核,0
I got a good one,The reviews scared me with complaints of people getting a worn device. Or one not unlocked.My set up was pretty easy. There was no carrier branding when I booted the device up. I just popped my T-Mobile sim in and I was good to go. Used it for a couple weeks and I'm amazed by the speed and battery life. This is a definitely an upgrade from the V20 I been carrying around for over 3 years at a perfect price point.,2019年12月7日 在美国审核,1
Works as advertised,Looks and functions as expected.Good replacement.,2021年12月4日 在美国审核,0
Good phone,"Bought for my wife, she loves it",2021年12月26日 在美国审核,2
Worth it,"Love my ""new"" phone! Minor imperfection on the screen but other than that, its perfect and worth the money",2021年1月23日 在美国审核,0
"good phone, purchase, and shipping!",The only thing I dont like about the phone is that I didnt buy it before I did. good price too. have it on a StraightTalk - Verizon BYOP SIM card. it was difficult to change it over but i got it after help from StraightTalk.,2020年11月6日 在美国审核,2
Not A Scam,"I got this for my mother in law, she’s not very tech-savy but she was able to use this phone pretty easily. It was in perfect condition, and everything about it worked.",2022年2月5日 在美国审核,2
Works perfectly! Got confused on first boot though.,"Just like it says on the tin: it works perfectly, battery life is great. I haven't messed with the face recognition as yet, but the cameras all work fine. I was briefly confused when the phone booted up as Verizon, but after ensuring that it worked by messaging a few people with wifi turned off, decided it was fine.",2020年12月21日 在美国审核,0
quality,it is pretty good,2022年3月6日 在美国审核,2
"Good phone, good price!","I had to replace and old phone, and this was a great replacement at a good price!",2021年4月10日 在美国审核,2
Worth the money,"Battery lasts forever, easy to useHooked mine up to MetroPCS no problemComes with certified refurbished note, screen was a little used and the back had only one minor scratch.Wouldn't sleep on the deal if you know your carrier can accept it",2019年7月13日 在美国审核,1
Works perfect,Arrived as new perfect,2022年2月7日 在美国审核,2
En perfectas condiciones,Excelente producto en perfectas condiciones es mas escirvo la resea justamente de ese teléfono super bueno recomendable y 100 por siento desbloqueado,2021年8月9日 在美国审核,2
All features working properly,"Features an the device works excellently, including fingerprint and all",2021年11月8日 在美国审核,1
Renewed is worth it from ReCell.,"Absolutely great! Seller renewed this Note 9 fantastically. There is nothing noticeably wrong with this phone. There is a minor cosmetic blemish (it is a used phone), but I don't care. I attempted to upload a photo, but was unable.Unfortunately, the S Pen broke. It broke in a way that I was unable to extract it from the phone. This is in no way the seller's fault (again, it is a used phone). However, because ReCell has phenomenal customer service, they sent a new one out to me no charge!",2020年3月16日 在美国审核,0
I love this phone,I absolutely love the phone. The only thing that I dont like is when my phone dies its always stating that the charger is not connected correctly or that its wet,2021年1月24日 在美国审核,0
Excellent condition and working order!,"I absolutely love my new phone, (well, new to me) and I received it packed well, it looks brand new the battery life is lasting 3 days,and I even received it before it was scheduled to be here, by days. Thank you,very satisfied customer.",2019年11月4日 在美国审核,2
amazing phone,freaking love this thing,2020年11月6日 在美国审核,2
Product great!,"Awesome! Look new,unnoticeablewear and tear. Works great! Look great! I am happy about the phone and accessories. Had a hard time with the S pen working, but I think it's working now.thank you",2019年10月18日 在美国审核,1
Como nuevo,"Hasta el momento el teléfono tiene un buen rendimiento, sin ninguna falla en absoluto, solo un par de detalles estéticos mínimos que no afectan que sea un excelente teléfono",2021年8月19日 在美国审核,0
Great phone,"The phone came like new with only a charger, but was still wreath every penny for me. Minor scratches on the bottom doors not bother me.I plan to put a case on it.",2020年5月5日 在美国审核,0
Worth every penny,"Awesome! It is unlocked to your carrier after inserting your sim. Mobile hotspot works great too, which I have found to be an issue with unlocked phones on tmobile. Battery life is killer, great camera, super efficient!",2019年7月5日 在美国审核,1
Verizon hates freedom!! Give me bootloader unlock code!!!!,"Awesome phone, too bad Verizon hates freedom!!! I would love to have an unlocked bootloader. So I can remove some of the Samsung crap!",2019年8月27日 在美国审核,0
Note 9 128gb for 400$,I got a used blue one and it works and look great. Despite being 3 years old phone. It still keeps up and pretty fast in my opinion. Other than not getting the latest update. Everything is good mostly for people who do not need the newest android.PS- my s pen was a little used but that is expected for an affordable used phone.,2021年2月28日 在美国审核,0
Great purchase,"Came exactly as described,no signs of prior use.Transferring my apps and info was super easy. Stylus works great.So far,I love everything about this phone! Worked on my Google Fi andMint Mobile.The only thing that hasn't worked well is the face recognition,butfingerprints works perfectly.",2020年7月7日 在美国审核,1
Shocked by how great this was!,I see a lot of reviews saying things are wrong or the phones are locked but my brother and I both bought from this seller and our phones are absolutely perfect.They look brand new and aew unlocked. Thank you guys!,2019年12月6日 在美国审核,2
Great phone! Doubts were vanished!,"It's VERY important which seller you're buying from cause the reviews made me have doubts! But once you found a seller worthy of their credentials, you'll end up happy! I bought from Hybrid IT and i can verify that they're legitimate. Phone came in perfect condition, no scratches or cracks and also fully unlocked.",2021年3月25日 在美国审核,2
Awesome Deal!,"Awesome deal received my Note 9 with no scratches on the screen or body, works as it's supposed to, fast shipping as well.",2020年12月11日 在美国审核,2
